datetime,station_id,temp,humidity,wind_speed,wind_dir,solar_rad,rainfall,station_name
2015-04-21,156,10.9,90.0,1.1,2.0,,,광주
2015-04-22,156,11.3,45.0,0.9,23.0,,,광주
2015-04-23,156,10.8,75.0,1.6,23.0,,,광주
2015-04-24,156,12.7,40.0,0.7,23.0,,,광주
2015-04-25,156,13.1,68.0,0.4,0.0,,,광주
2015-04-26,156,13.8,34.0,1.3,14.0,,,광주
2015-04-27,156,15.8,42.0,1.0,20.0,,,광주
2015-04-28,156,16.5,41.0,1.6,11.0,,,광주
2015-04-29,156,14.9,91.0,5.2,5.0,,3.0,광주
2015-04-30,156,17.3,78.0,0.9,23.0,,,광주
2015-05-01,156,17.5,82.0,3.1,23.0,,,광주
2015-05-02,156,18.4,73.0,1.6,23.0,,,광주
2015-05-03,156,17.7,90.0,1.2,7.0,,1.9,광주
2015-05-04,156,15.2,88.0,1.3,27.0,,,광주
2015-05-05,156,10.1,52.0,1.0,5.0,,,광주
2015-05-06,156,12.1,45.0,1.0,27.0,,,광주
2015-05-07,156,14.0,55.0,1.2,23.0,,,광주
2015-05-08,156,14.1,36.0,1.3,25.0,,,광주
2015-05-09,156,17.6,62.0,1.2,29.0,,0.0,광주
2015-05-10,156,14.7,74.0,0.8,20.0,,,광주
2015-05-11,156,16.6,76.0,0.5,14.0,,,광주
2015-05-12,156,17.5,91.0,6.0,23.0,,3.5,광주
2015-05-13,156,15.1,74.0,4.0,23.0,,,광주
2015-05-14,156,18.0,30.0,2.5,20.0,,,광주
2015-05-15,156,20.8,74.0,4.1,23.0,,,광주
2015-05-16,156,16.7,89.0,0.6,5.0,,,광주
2015-05-17,156,15.1,48.0,0.1,0.0,,,광주
2015-05-18,156,18.6,36.0,1.8,25.0,,,광주
2015-05-19,156,14.8,85.0,1.4,25.0,,,광주
2015-05-20,156,16.4,84.0,1.4,32.0,,,광주
2015-05-21,156,12.9,68.0,0.4,0.0,,,광주
2015-05-22,156,18.0,47.0,0.8,18.0,,,광주
2015-05-23,156,19.0,50.0,2.2,23.0,,,광주
2015-05-24,156,17.9,64.0,1.2,25.0,,,광주
2015-05-25,156,17.8,41.0,0.5,29.0,,,광주
2015-05-26,156,17.5,45.0,1.0,25.0,,,광주
2015-05-27,156,19.4,43.0,0.9,25.0,,,광주
2015-05-28,156,21.4,45.0,0.8,2.0,,,광주
2015-05-29,156,20.4,48.0,1.6,18.0,,,광주
2015-05-30,156,22.4,47.0,2.9,7.0,,,광주
2015-05-31,156,16.7,84.0,2.3,5.0,,,광주
2015-06-01,156,20.2,67.0,1.7,25.0,,,광주
2015-06-02,156,21.0,66.0,2.4,23.0,,,광주
2015-06-03,156,21.0,76.0,1.0,32.0,,,광주
2015-06-04,156,18.5,36.0,1.8,5.0,,,광주
2015-06-05,156,22.3,28.0,1.1,25.0,,,광주
2015-06-06,156,15.7,75.0,0.9,20.0,,,광주
2015-06-07,156,19.1,47.0,3.6,23.0,,,광주
2015-06-08,156,19.8,70.0,1.7,20.0,,,광주
2015-06-09,156,18.7,91.0,1.4,2.0,,,광주
2015-06-10,156,20.8,77.0,0.6,34.0,,,광주
2015-06-11,156,22.4,55.0,0.8,5.0,,,광주
2015-06-12,156,22.7,82.0,3.8,23.0,,,광주
2015-06-13,156,24.1,44.0,1.6,20.0,,,광주
2015-06-14,156,20.4,75.0,2.1,18.0,,,광주
2015-06-15,156,20.6,90.0,1.2,5.0,,,광주
2015-06-16,156,21.9,81.0,1.4,27.0,,,광주
2015-06-17,156,20.2,83.0,1.8,23.0,,,광주
2015-06-18,156,20.2,78.0,1.6,7.0,,,광주
2015-06-19,156,22.3,82.0,1.7,20.0,,,광주
2015-06-20,156,20.9,88.0,1.4,23.0,,,광주
2015-06-21,156,19.4,97.0,1.8,20.0,,,광주
2015-06-22,156,19.8,81.0,1.5,23.0,,,광주
2015-06-23,156,21.2,85.0,0.1,0.0,,,광주
2015-06-24,156,23.4,68.0,0.3,0.0,,,광주
2015-06-25,156,21.8,85.0,0.9,27.0,,,광주
2015-06-26,156,21.0,97.0,0.7,36.0,,0.2,광주
2015-06-27,156,20.8,89.0,0.4,0.0,,,광주
2015-06-28,156,20.4,96.0,0.6,11.0,,0.0,광주
2015-06-29,156,21.8,90.0,2.5,20.0,,,광주
2015-06-30,156,21.7,93.0,3.3,20.0,,,광주
2015-07-01,156,19.2,98.0,1.1,2.0,,,광주
2015-07-02,156,19.9,89.0,1.0,25.0,,,광주
2015-07-03,156,22.8,83.0,1.9,23.0,,,광주
2015-07-04,156,20.6,68.0,0.8,2.0,,,광주
2015-07-05,156,21.1,83.0,1.2,20.0,,,광주
2015-07-06,156,21.6,71.0,0.9,23.0,,,광주
2015-07-07,156,22.5,83.0,1.0,16.0,,,광주
2015-07-08,156,19.1,98.0,2.1,5.0,,0.9,광주
2015-07-09,156,22.3,99.0,1.1,2.0,,3.7,광주
2015-07-10,156,24.7,91.0,1.2,5.0,,,광주
2015-07-11,156,26.9,84.0,0.2,0.0,,,광주
2015-07-12,156,25.5,88.0,2.8,11.0,,0.0,광주
2015-07-13,156,23.4,94.0,6.1,20.0,,0.0,광주
2015-07-14,156,22.6,89.0,2.1,20.0,,,광주
2015-07-15,156,25.2,88.0,1.1,16.0,,,광주
2015-07-16,156,23.4,98.0,2.4,5.0,,1.9,광주
2015-07-17,156,24.0,61.0,2.8,5.0,,,광주
2015-07-18,156,21.7,87.0,4.6,20.0,,,광주
2015-07-19,156,24.1,83.0,0.9,16.0,,,광주
2015-07-20,156,26.6,83.0,0.1,0.0,,,광주
2015-07-21,156,25.6,93.0,1.5,23.0,,,광주
2015-07-22,156,26.1,89.0,1.3,20.0,,,광주
2015-07-23,156,26.5,88.0,2.0,18.0,,,광주
2015-07-24,156,25.8,92.0,2.8,18.0,,0.1,광주
2015-07-25,156,26.1,91.0,2.2,18.0,,,광주
2015-07-26,156,25.5,87.0,2.4,18.0,,,광주
2015-07-27,156,26.1,85.0,1.0,25.0,,,광주
2015-07-28,156,25.7,96.0,1.9,23.0,,,광주
2015-07-29,156,25.4,95.0,0.5,11.0,,,광주
2015-07-30,156,27.0,98.0,1.6,23.0,,,광주
2015-07-31,156,27.1,93.0,1.7,23.0,,,광주
2015-08-01,156,26.3,95.0,2.9,23.0,,,광주
2015-08-02,156,26.3,89.0,2.0,18.0,,,광주
2015-08-03,156,26.7,89.0,2.4,20.0,,,광주
2015-08-04,156,26.4,78.0,3.6,18.0,,,광주
2015-08-05,156,26.6,77.0,3.1,20.0,,,광주
2015-08-06,156,27.3,79.0,1.4,23.0,,,광주
2015-08-07,156,28.1,81.0,1.1,16.0,,,광주
2015-08-08,156,28.4,81.0,0.8,2.0,,,광주
2015-08-09,156,25.4,97.0,0.2,0.0,,,광주
2015-08-10,156,26.1,71.0,0.9,7.0,,,광주
2015-08-11,156,25.9,85.0,0.2,0.0,,,광주
2015-08-12,156,20.7,91.0,4.1,5.0,,0.0,광주
2015-08-13,156,23.9,96.0,0.1,0.0,,,광주
2015-08-14,156,24.5,91.0,0.3,0.0,,,광주
2015-08-15,156,24.7,90.0,0.9,27.0,,,광주
2015-08-16,156,26.2,85.0,0.9,23.0,,,광주
2015-08-17,156,23.8,98.0,1.4,23.0,,0.5,광주
2015-08-18,156,25.1,93.0,1.8,20.0,,,광주
2015-08-19,156,24.2,81.0,1.6,5.0,,,광주
2015-08-20,156,25.5,82.0,1.4,5.0,,,광주
2015-08-21,156,22.2,99.0,0.7,2.0,,0.5,광주
2015-08-22,156,24.3,91.0,0.4,0.0,,,광주
2015-08-23,156,24.2,98.0,0.9,23.0,,,광주
2015-08-24,156,24.5,87.0,0.5,2.0,,,광주
2015-08-25,156,23.3,85.0,3.0,5.0,,0.0,광주
2015-08-26,156,21.6,89.0,0.6,2.0,,,광주
2015-08-27,156,21.7,81.0,0.9,18.0,,,광주
2015-08-28,156,22.7,93.0,0.7,18.0,,,광주
2015-08-29,156,22.2,92.0,0.6,29.0,,,광주
2015-08-30,156,22.8,89.0,0.1,0.0,,,광주
2015-08-31,156,22.8,89.0,0.0,0.0,,,광주
2015-09-01,156,25.0,79.0,0.2,0.0,,,광주
2015-09-02,156,23.5,86.0,0.9,18.0,,,광주
2015-09-03,156,21.3,98.0,0.3,0.0,,0.1,광주
2015-09-04,156,21.4,90.0,0.3,0.0,,,광주
2015-09-05,156,23.4,88.0,0.6,7.0,,,광주
2015-09-06,156,18.7,99.0,2.3,5.0,,6.0,광주
2015-09-07,156,21.1,72.0,1.4,7.0,,,광주
2015-09-08,156,20.9,87.0,1.0,7.0,,,광주
2015-09-09,156,19.6,67.0,1.9,7.0,,,광주
2015-09-10,156,20.1,74.0,0.9,20.0,,,광주
2015-09-11,156,20.3,76.0,0.2,0.0,,,광주
2015-09-12,156,21.9,82.0,2.7,20.0,,,광주
2015-09-13,156,16.5,96.0,0.6,18.0,,,광주
2015-09-14,156,17.9,69.0,1.1,7.0,,,광주
2015-09-15,156,19.8,67.0,0.6,7.0,,,광주
2015-09-16,156,18.3,67.0,3.6,5.0,,,광주
2015-09-17,156,20.0,78.0,2.1,5.0,,,광주
2015-09-18,156,20.2,78.0,0.1,0.0,,,광주
2015-09-19,156,19.8,87.0,1.7,23.0,,,광주
2015-09-20,156,19.7,77.0,0.1,0.0,,,광주
2015-09-21,156,20.1,82.0,1.1,2.0,,,광주
2015-09-22,156,21.5,89.0,0.0,0.0,,,광주
2015-09-23,156,20.6,65.0,0.4,0.0,,,광주
2015-09-24,156,17.6,98.0,2.0,5.0,,,광주
2015-09-25,156,20.8,83.0,2.1,5.0,,,광주
2015-09-26,156,20.5,89.0,0.1,0.0,,,광주
2015-09-27,156,19.3,93.0,0.7,2.0,,,광주
2015-09-28,156,19.6,77.0,0.2,0.0,,,광주
2015-09-29,156,22.2,69.0,0.2,0.0,,,광주
2015-09-30,156,22.3,66.0,0.7,18.0,,,광주
2015-10-01,156,17.3,98.0,1.1,5.0,,0.2,광주
2015-10-02,156,15.7,62.0,1.2,34.0,,,광주
2015-10-03,156,15.2,80.0,0.8,20.0,,,광주
2015-10-04,156,17.4,96.0,1.0,36.0,,,광주
2015-10-05,156,17.2,62.0,0.2,0.0,,,광주
2015-10-06,156,17.4,78.0,0.6,18.0,,,광주
2015-10-07,156,17.1,66.0,0.3,0.0,,,광주
2015-10-08,156,17.9,81.0,0.0,0.0,,,광주
2015-10-09,156,17.2,86.0,1.7,23.0,,,광주
2015-10-10,156,13.4,72.0,0.5,25.0,,,광주
2015-10-11,156,14.4,82.0,1.3,23.0,,,광주
2015-10-12,156,12.9,97.0,1.9,23.0,,0.1,광주
2015-10-13,156,13.7,82.0,0.6,23.0,,,광주
2015-10-14,156,13.6,86.0,0.7,16.0,,,광주
2015-10-15,156,15.3,92.0,0.4,0.0,,,광주
2015-10-16,156,15.8,86.0,0.4,0.0,,,광주
2015-10-17,156,16.0,92.0,1.7,5.0,,,광주
2015-10-18,156,16.1,90.0,0.2,0.0,,,광주
2015-10-19,156,16.4,83.0,0.2,0.0,,,광주
2015-10-20,156,17.1,82.0,0.5,18.0,,,광주
2015-10-21,156,17.1,70.0,0.3,0.0,,,광주
2015-10-22,156,17.2,88.0,0.8,2.0,,,광주
2015-10-23,156,18.8,82.0,1.6,23.0,,,광주
2015-10-24,156,15.6,89.0,0.5,25.0,,,광주
2015-10-25,156,13.9,88.0,2.3,5.0,,,광주
2015-10-26,156,15.1,72.0,0.5,7.0,,,광주
2015-10-27,156,16.7,66.0,2.7,18.0,,,광주
2015-10-28,156,12.4,56.0,1.6,2.0,,,광주
2015-10-29,156,11.2,72.0,0.9,18.0,,,광주
2015-10-30,156,11.8,66.0,0.8,23.0,,,광주
2015-10-31,156,7.9,51.0,1.9,5.0,,,광주
2015-11-01,156,7.4,64.0,2.8,7.0,,,광주
2015-11-02,156,8.2,74.0,0.4,0.0,,,광주
2015-11-03,156,9.2,90.0,0.0,0.0,,,광주
2015-11-04,156,10.1,79.0,0.1,0.0,,,광주
2015-11-05,156,12.3,73.0,0.3,0.0,,,광주
2015-11-06,156,13.7,78.0,0.8,7.0,,,광주
2015-11-07,156,14.4,98.0,1.1,27.0,,1.2,광주
2015-11-08,156,16.7,99.0,0.2,0.0,,,광주
2015-11-09,156,15.4,99.0,2.5,20.0,,0.0,광주
2015-11-10,156,11.7,85.0,1.3,36.0,,0.0,광주
2015-11-11,156,8.7,86.0,0.7,2.0,,,광주
2015-11-12,156,12.4,82.0,0.7,9.0,,,광주
2015-11-13,156,15.1,62.0,2.6,5.0,,,광주
2015-11-14,156,13.1,99.0,0.0,0.0,,0.0,광주
2015-11-15,156,13.9,88.0,0.5,36.0,,,광주
2015-11-16,156,11.8,93.0,1.0,9.0,,,광주
2015-11-17,156,15.9,99.0,1.9,23.0,,0.4,광주
2015-11-18,156,15.2,96.0,0.7,2.0,,,광주
2015-11-19,156,11.5,99.0,1.7,5.0,,2.9,광주
2015-11-20,156,11.6,98.0,0.9,11.0,,,광주
2015-11-21,156,10.8,88.0,1.5,5.0,,,광주
2015-11-22,156,9.3,90.0,0.8,2.0,,,광주
2015-11-23,156,13.0,92.0,0.0,0.0,,,광주
2015-11-24,156,11.0,85.0,2.4,5.0,,,광주
2015-11-25,156,9.1,80.0,0.6,32.0,,,광주
2015-11-26,156,5.0,61.0,1.8,34.0,,0.0,광주
2015-11-27,156,0.2,98.0,0.7,25.0,,3.6,광주
2015-11-28,156,3.2,96.0,0.6,7.0,,0.0,광주
2015-11-29,156,3.9,87.0,0.9,9.0,,,광주
2015-11-30,156,7.7,97.0,1.1,5.0,,2.1,광주
2015-12-01,156,4.9,84.0,1.1,2.0,,,광주
2015-12-02,156,7.0,87.0,1.1,5.0,,,광주
2015-12-03,156,6.6,54.0,1.1,34.0,,,광주
2015-12-04,156,1.9,94.0,1.3,29.0,,1.4,광주
2015-12-05,156,4.3,69.0,1.7,25.0,,,광주
2015-12-06,156,5.9,70.0,1.0,5.0,,,광주
2015-12-07,156,2.0,60.0,0.2,0.0,,,광주
2015-12-08,156,2.5,66.0,1.2,2.0,,,광주
2015-12-09,156,3.6,66.0,0.0,0.0,,,광주
2015-12-10,156,11.1,80.0,3.5,5.0,,0.0,광주
2015-12-11,156,9.9,98.0,1.1,2.0,,3.3,광주
2015-12-12,156,7.6,94.0,0.6,9.0,,,광주
2015-12-13,156,9.2,75.0,0.5,23.0,,,광주
2015-12-14,156,10.8,64.0,0.4,0.0,,,광주
2015-12-15,156,10.4,99.0,0.9,29.0,,0.1,광주
2015-12-16,156,6.5,58.0,1.2,27.0,,,광주
2015-12-17,156,-0.4,97.0,0.2,0.0,,1.1,광주
2015-12-18,156,-2.1,74.0,1.7,5.0,,,광주
2015-12-19,156,0.6,92.0,0.5,36.0,,,광주
2015-12-20,156,1.6,94.0,0.9,25.0,,,광주
2015-12-21,156,5.0,98.0,1.0,5.0,,2.3,광주
2015-12-22,156,3.7,93.0,0.8,11.0,,,광주
2015-12-23,156,9.7,80.0,0.7,2.0,,0.0,광주
2015-12-24,156,5.5,97.0,1.3,5.0,,,광주
2015-12-25,156,4.4,63.0,1.9,36.0,,,광주
2015-12-26,156,0.8,60.0,0.1,0.0,,,광주
2015-12-27,156,4.1,86.0,0.4,0.0,,,광주
2015-12-28,156,-2.2,67.0,1.7,2.0,,,광주
2015-12-29,156,0.3,61.0,2.0,7.0,,,광주
2015-12-30,156,0.3,69.0,0.4,0.0,,,광주
2015-12-31,156,4.5,82.0,1.4,5.0,,0.0,광주
2016-01-01,156,1.3,81.0,0.9,29.0,,,광주
2016-01-02,156,4.8,68.0,0.7,9.0,,,광주
2016-01-03,156,6.6,94.0,0.1,0.0,,,광주
2016-01-04,156,6.5,82.0,0.8,23.0,,,광주
2016-01-05,156,2.7,56.0,2.3,2.0,,,광주
2016-01-06,156,-0.4,37.0,3.2,5.0,,,광주
2016-01-07,156,4.1,67.0,0.8,32.0,,,광주
2016-01-08,156,1.2,70.0,0.7,2.0,,,광주
2016-01-09,156,1.0,75.0,0.3,0.0,,,광주
2016-01-10,156,2.3,61.0,0.8,16.0,,,광주
2016-01-11,156,2.3,68.0,2.6,2.0,,,광주
2016-01-12,156,-0.9,53.0,1.6,5.0,,,광주
2016-01-13,156,-0.7,85.0,0.8,36.0,,0.0,광주
2016-01-14,156,1.8,60.0,2.3,27.0,,0.0,광주
2016-01-15,156,-0.4,72.0,0.5,7.0,,,광주
2016-01-16,156,2.2,67.0,0.7,11.0,,,광주
2016-01-17,156,4.2,55.0,1.2,5.0,,,광주
2016-01-18,156,3.0,96.0,0.8,34.0,,0.1,광주
2016-01-19,156,-4.3,93.0,1.1,32.0,,2.3,광주
2016-01-20,156,-4.3,66.0,1.9,2.0,,0.0,광주
2016-01-21,156,-5.3,66.0,1.9,5.0,,,광주
2016-01-22,156,-4.5,68.0,1.6,5.0,,,광주
2016-01-23,156,-3.2,37.0,0.9,2.0,,,광주
2016-01-24,156,-8.2,63.0,2.8,27.0,,1.9,광주
2016-01-25,156,-8.7,89.0,0.4,0.0,,0.2,광주
2016-01-26,156,-3.2,76.0,1.5,5.0,,0.0,광주
2016-01-27,156,0.4,87.0,1.0,25.0,,,광주
2016-01-28,156,0.4,86.0,0.0,0.0,,,광주
2016-01-29,156,3.4,98.0,3.6,5.0,,3.2,광주
2016-01-30,156,3.2,97.0,0.3,0.0,,0.1,광주
2016-01-31,156,0.7,82.0,0.8,29.0,,,광주
2016-02-01,156,-1.7,58.0,1.6,2.0,,,광주
2016-02-02,156,-4.0,65.0,1.9,2.0,,,광주
2016-02-03,156,-3.7,64.0,1.9,7.0,,,광주
2016-02-04,156,-1.2,71.0,0.5,2.0,,,광주
2016-02-05,156,-0.3,45.0,2.0,5.0,,,광주
2016-02-06,156,-0.3,50.0,0.6,5.0,,,광주
2016-02-07,156,-2.0,59.0,1.8,2.0,,,광주
2016-02-08,156,-0.9,60.0,1.3,29.0,,,광주
2016-02-09,156,4.5,66.0,1.6,20.0,,,광주
2016-02-10,156,1.3,60.0,0.5,7.0,,,광주
2016-02-11,156,4.9,38.0,0.8,2.0,,,광주
2016-02-12,156,12.8,63.0,4.7,18.0,,0.0,광주
2016-02-13,156,14.3,97.0,1.4,29.0,,0.1,광주
2016-02-14,156,6.5,97.0,3.4,27.0,,0.3,광주
2016-02-15,156,-2.2,75.0,2.1,2.0,,0.0,광주
2016-02-16,156,-2.1,96.0,1.5,25.0,,1.2,광주
2016-02-17,156,1.5,67.0,0.9,27.0,,,광주
2016-02-18,156,0.8,66.0,0.7,7.0,,,광주
2016-02-19,156,5.4,71.0,1.1,25.0,,,광주
2016-02-20,156,6.3,54.0,0.4,0.0,,,광주
2016-02-21,156,1.1,52.0,1.0,34.0,,,광주
2016-02-22,156,0.9,50.0,0.8,2.0,,,광주
2016-02-23,156,4.5,42.0,0.7,25.0,,,광주
2016-02-24,156,-0.3,50.0,2.8,2.0,,,광주
2016-02-25,156,-1.3,53.0,2.8,2.0,,,광주
2016-02-26,156,1.1,57.0,1.2,18.0,,,광주
2016-02-27,156,5.3,78.0,1.4,25.0,,,광주
2016-02-28,156,7.1,51.0,1.0,20.0,,,광주
2016-02-29,156,1.1,74.0,1.0,2.0,,,광주
2016-03-01,156,-2.6,49.0,2.1,2.0,,,광주
2016-03-02,156,-0.5,69.0,0.6,11.0,,,광주
2016-03-03,156,4.6,79.0,1.2,14.0,,,광주
2016-03-04,156,11.7,75.0,0.4,0.0,,,광주
2016-03-05,156,11.7,99.0,1.6,9.0,,,광주
2016-03-06,156,13.0,99.0,1.1,23.0,,1.8,광주
2016-03-07,156,9.5,62.0,1.1,11.0,,,광주
2016-03-08,156,11.4,59.0,0.5,25.0,,0.0,광주
2016-03-09,156,1.9,97.0,0.6,7.0,,3.7,광주
2016-03-10,156,1.1,53.0,1.6,2.0,,,광주
2016-03-11,156,-0.4,51.0,1.7,2.0,,,광주
2016-03-12,156,-0.6,53.0,1.5,7.0,,,광주
2016-03-13,156,4.5,40.0,2.3,5.0,,,광주
2016-03-14,156,3.9,90.0,0.8,18.0,,,광주
2016-03-15,156,2.8,62.0,0.6,7.0,,,광주
2016-03-16,156,6.7,49.0,1.7,25.0,,,광주
2016-03-17,156,7.5,66.0,0.4,0.0,,,광주
2016-03-18,156,14.2,48.0,0.3,0.0,,0.0,광주
2016-03-19,156,11.7,98.0,0.3,0.0,,,광주
2016-03-20,156,6.4,73.0,1.7,20.0,,,광주
2016-03-21,156,7.0,74.0,0.3,0.0,,,광주
2016-03-22,156,8.2,65.0,0.1,0.0,,,광주
2016-03-23,156,7.0,68.0,0.7,2.0,,,광주
2016-03-24,156,4.9,56.0,2.3,2.0,,,광주
2016-03-25,156,5.4,48.0,0.3,0.0,,,광주
2016-03-26,156,4.2,82.0,1.5,25.0,,,광주
2016-03-27,156,3.5,66.0,0.9,25.0,,,광주
2016-03-28,156,5.4,45.0,0.8,18.0,,,광주
2016-03-29,156,9.6,68.0,1.9,25.0,,,광주
2016-03-30,156,11.5,80.0,1.9,20.0,,,광주
2016-03-31,156,13.7,24.0,0.8,7.0,,,광주
2016-04-01,156,13.0,58.0,0.6,27.0,,,광주
2016-04-02,156,13.9,39.0,0.5,29.0,,,광주
2016-04-03,156,15.0,79.0,0.5,27.0,,,광주
2016-04-04,156,12.5,98.0,3.4,5.0,,0.3,광주
2016-04-05,156,10.7,63.0,2.3,23.0,,,광주
2016-04-06,156,10.8,26.0,2.0,5.0,,,광주
2016-04-07,156,9.4,98.0,2.3,5.0,,1.4,광주
2016-04-08,156,11.4,82.0,1.3,25.0,,,광주
2016-04-09,156,13.1,74.0,2.2,23.0,,,광주
2016-04-10,156,14.5,55.0,1.0,25.0,,,광주
2016-04-11,156,14.1,87.0,1.6,25.0,,,광주
2016-04-12,156,11.4,70.0,1.4,16.0,,,광주
2016-04-13,156,15.6,89.0,3.2,18.0,,0.0,광주
2016-04-14,156,15.2,98.0,1.3,25.0,,,광주
2016-04-15,156,13.5,65.0,1.2,5.0,,,광주
2016-04-16,156,13.1,58.0,1.2,25.0,,,광주
2016-04-17,156,16.7,99.0,9.2,23.0,,5.3,광주
2016-04-18,156,11.8,46.0,0.6,29.0,,,광주
2016-04-19,156,12.0,80.0,3.0,25.0,,,광주
2016-04-20,156,12.6,54.0,0.4,0.0,,,광주
2016-04-21,156,15.1,85.0,1.4,18.0,,0.1,광주
2016-04-22,156,13.1,98.0,1.2,25.0,,,광주
2016-04-23,156,16.6,92.0,1.9,25.0,,,광주
2016-04-24,156,15.4,28.0,0.5,5.0,,,광주
2016-04-25,156,14.4,51.0,0.4,0.0,,,광주
2016-04-26,156,16.3,44.0,0.9,23.0,,,광주
2016-04-27,156,16.0,98.0,2.2,5.0,,2.2,광주
2016-04-28,156,12.6,98.0,1.7,2.0,,0.0,광주
2016-04-29,156,11.6,86.0,1.9,23.0,,,광주
2016-04-30,156,12.7,77.0,1.2,25.0,,,광주
2016-05-01,156,14.7,50.0,1.0,2.0,,,광주
2016-05-02,156,17.8,59.0,0.9,11.0,,,광주
2016-05-03,156,18.4,98.0,4.8,18.0,,3.6,광주
2016-05-04,156,13.0,78.0,3.2,23.0,,,광주
2016-05-05,156,13.2,83.0,0.3,0.0,,,광주
2016-05-06,156,20.0,81.0,5.4,20.0,,,광주
2016-05-07,156,14.9,88.0,2.1,32.0,,,광주
2016-05-08,156,14.4,46.0,1.5,5.0,,,광주
2016-05-09,156,19.2,40.0,0.7,2.0,,,광주
2016-05-10,156,16.0,97.0,0.3,0.0,,0.0,광주
2016-05-11,156,13.7,99.0,0.4,0.0,,0.0,광주
2016-05-12,156,15.2,86.0,1.4,16.0,,,광주
2016-05-13,156,16.0,91.0,0.7,18.0,,,광주
2016-05-14,156,17.1,75.0,0.5,29.0,,,광주
2016-05-15,156,18.1,62.0,1.7,18.0,,,광주
2016-05-16,156,13.0,98.0,1.8,29.0,,1.3,광주
2016-05-17,156,12.9,71.0,1.3,18.0,,,광주
2016-05-18,156,18.3,64.0,0.5,27.0,,,광주
2016-05-19,156,20.9,56.0,0.5,20.0,,,광주
2016-05-20,156,18.9,73.0,0.8,25.0,,,광주
2016-05-21,156,21.2,56.0,0.3,0.0,,,광주
2016-05-22,156,21.5,48.0,0.9,11.0,,,광주
2016-05-23,156,20.4,53.0,0.4,0.0,,,광주
2016-05-24,156,21.3,76.0,3.2,18.0,,,광주
2016-05-25,156,16.1,94.0,0.0,0.0,,,광주
2016-05-26,156,18.9,87.0,1.3,20.0,,,광주
2016-05-27,156,20.6,72.0,1.0,2.0,,,광주
2016-05-28,156,20.5,81.0,1.9,23.0,,0.0,광주
2016-05-29,156,19.6,76.0,1.3,20.0,,,광주
2016-05-30,156,18.3,68.0,0.8,29.0,,,광주
2016-05-31,156,19.8,71.0,1.0,25.0,,,광주
2016-06-01,156,19.7,73.0,0.3,0.0,,,광주
2016-06-02,156,19.8,81.0,1.3,20.0,,,광주
2016-06-03,156,19.2,88.0,1.9,23.0,,,광주
2016-06-04,156,21.7,57.0,0.4,0.0,,,광주
2016-06-05,156,15.6,97.0,0.9,5.0,,,광주
2016-06-06,156,20.6,86.0,1.4,23.0,,,광주
2016-06-07,156,19.1,98.0,0.2,0.0,,,광주
2016-06-08,156,20.5,87.0,0.9,18.0,,,광주
2016-06-09,156,20.9,81.0,0.5,5.0,,,광주
2016-06-10,156,21.4,90.0,1.0,14.0,,,광주
2016-06-11,156,21.8,82.0,2.3,20.0,,,광주
2016-06-12,156,23.8,88.0,1.0,16.0,,,광주
2016-06-13,156,22.4,96.0,0.5,27.0,,,광주
2016-06-14,156,21.4,89.0,1.7,23.0,,,광주
2016-06-15,156,21.3,84.0,2.4,20.0,,,광주
2016-06-16,156,21.5,99.0,1.1,23.0,,0.3,광주
2016-06-17,156,19.2,91.0,0.7,34.0,,,광주
2016-06-18,156,22.3,76.0,2.8,20.0,,,광주
2016-06-19,156,21.9,98.0,0.7,5.0,,0.0,광주
2016-06-20,156,23.7,90.0,0.8,25.0,,,광주
2016-06-21,156,22.3,99.0,1.2,2.0,,,광주
2016-06-22,156,23.8,87.0,2.6,20.0,,,광주
2016-06-23,156,21.7,99.0,0.5,5.0,,,광주
2016-06-24,156,23.3,89.0,1.2,7.0,,,광주
2016-06-25,156,20.8,90.0,1.5,25.0,,,광주
2016-06-26,156,21.2,93.0,1.5,25.0,,,광주
2016-06-27,156,22.0,77.0,0.7,14.0,,,광주
2016-06-28,156,21.1,89.0,0.3,0.0,,,광주
2016-06-29,156,22.2,77.0,0.8,9.0,,,광주
2016-06-30,156,22.9,90.0,0.8,16.0,,,광주
2016-07-01,156,23.4,94.0,3.0,20.0,,,광주
2016-07-02,156,24.5,99.0,8.3,20.0,,3.2,광주
2016-07-03,156,22.4,99.0,1.2,23.0,,,광주
2016-07-04,156,22.1,99.0,0.8,7.0,,0.2,광주
2016-07-05,156,25.8,97.0,2.4,18.0,,,광주
2016-07-06,156,25.3,99.0,3.5,23.0,,2.5,광주
2016-07-07,156,25.4,99.0,1.1,23.0,,,광주
2016-07-08,156,23.1,99.0,0.5,7.0,,,광주
2016-07-09,156,25.5,97.0,1.1,25.0,,,광주
2016-07-10,156,25.2,95.0,1.4,20.0,,,광주
2016-07-11,156,25.7,85.0,1.4,23.0,,,광주
2016-07-12,156,24.4,98.0,0.9,20.0,,,광주
2016-07-13,156,23.9,99.0,0.8,20.0,,,광주
2016-07-14,156,24.5,92.0,0.5,9.0,,,광주
2016-07-15,156,23.9,87.0,0.7,20.0,,,광주
2016-07-16,156,24.3,78.0,2.2,16.0,,0.0,광주
2016-07-17,156,23.0,96.0,2.1,23.0,,,광주
2016-07-18,156,21.7,93.0,0.9,25.0,,,광주
2016-07-19,156,23.9,89.0,0.2,0.0,,,광주
